Retailer Id,State,Adhaar KYC,Pan KYC,Bank KYC,Last Scanned,Scan Gap,Total Points,Redemptions,Registered At,Unmapped,Retailer Earning,Redemption Amount,AMUL_ratio,MACHO_ratio,SPORTO_ratio,SPORTO RED_ratio,Days_Since_Last_Scan
61780,6,0,1,0,-2208988800.0,10.0,127.5,0.0,1741101174.0,0,127.5,0.0,1400000.0,0.0,0.0,0.0,0
61781,6,0,1,1,1746353292.0,31.0,80.0,0.0,1741101424.0,0,80.0,0.0,0.4166663194447338,0.0833332638889467,0.0,0.0,0
61784,4,0,0,0,1741101969.0,33.0,370.0,370.0,1741101608.0,0,370.0,370.0,0.578947216066522,0.0526315650969565,0.0,0.0,0
61785,4,0,0,0,1746378558.0,31.0,240.0,240.0,1741101660.0,0,240.0,240.0,0.0,0.749999531250293,0.0,0.0,0
61786,10,0,1,1,1743780438.0,32.0,260.0,0.0,1741101736.0,0,260.0,0.0,0.0,0.5416664409723163,0.0,0.0,0
61787,14,0,1,1,1741103963.0,33.0,215.0,0.0,1741101752.0,0,215.0,0.0,0.8333326388894676,0.5833328472226273,0.0,0.0,0
61788,14,0,0,0,1738756989.0,4.0,195.0,748.0,1741101974.0,0,195.0,748.0,0.6956518714557081,0.0,0.0,0.0,0
61789,12,0,0,1,1741102248.0,33.0,87.5,0.0,1741102073.0,0,87.5,0.0,0.0,0.0,0.1111110934744296,0.0,0
61790,6,0,1,0,-2208988800.0,14.0,342.5,504.0,1741102236.0,0,342.5,504.0,1.5714263265338193,1.8571402040854228,0.0,0.0,0
61792,3,0,1,1,-2208988800.0,14.0,370.0,0.0,1741102493.0,0,370.0,0.0,300000.0,0.0,1300000.0,0.0,0
61793,4,0,1,1,1741103012.0,33.0,190.0,0.0,1741102615.0,0,190.0,0.0,0.0,0.6999993000007,0.1999998000002,0.0,0
61794,9,0,1,0,1741198663.0,3.0,2262.5,5921.0,1741102757.0,0,2262.5,5921.0,0.0,9500000.0,1599999.9999999998,0.0,0
61795,14,0,0,1,1743792666.0,32.0,100.0,0.0,1741103029.0,0,100.0,0.0,0.0,0.0892856983418395,0.0,0.0,0
61798,10,0,0,1,1754328728.0,28.0,360.0,0.0,1741103398.0,0,360.0,0.0,0.0,1799999.9999999998,0.0,0.0,-1
61799,9,0,1,1,1754333657.0,28.0,505.0,0.0,1741103540.0,0,505.0,0.0,1799999.9999999998,1000000.0,400000.0,0.0,-1
61803,6,0,1,1,1743781209.0,32.0,45.0,0.0,1741103910.0,0,45.0,0.0,0.5999988000024,0.0,0.0,0.0,0
61804,8,0,1,0,-2208988800.0,18.0,177.5,337.0,1741103997.0,0,177.5,337.0,0.7499993750005208,0.333333055555787,0.0,0.0,0
61805,6,0,1,0,-2208988800.0,9.0,240.0,800.0,1741104263.0,0,240.0,800.0,0.0,2.99999250001875,0.0,0.0,0
61806,14,0,1,1,1743777610.0,32.0,160.0,0.0,1741104373.0,0,160.0,0.0,0.0,1.9999950000125,0.0,0.0,0
61807,10,0,0,1,-2208988800.0,10.0,440.0,0.0,1741104739.0,0,440.0,0.0,0.0,2200000.0,0.0,0.0,0
61808,14,0,0,1,-2208988800.0,6.0,562.5,0.0,1741104938.0,0,562.5,0.0,12.999935000324998,3.9999800001,0.4999975000124999,0.0,0
61810,6,0,1,1,-2208988800.0,10.0,340.0,0.0,1741105235.0,0,340.0,0.0,4.999975000125,5.499972500137499,0.0,0.0,0
